date,geo,search_volume,impressions,observed_clicks,dayofyear,time,budget
2020-05-31,geo_1,19526,2651,204,152,151,36.055941566877394
2020-05-31,geo_2,23643,3741,309,152,151,51.67087793627535
2020-05-31,geo_3,27750,3734,320,152,151,34.705566392791695
2020-05-31,geo_4,19525,2677,228,152,151,37.89759407107164
2020-05-31,geo_5,19410,2819,254,152,151,41.830170515634784
2020-05-31,geo_6,28467,4256,345,152,151,46.454606282778244
2020-05-31,geo_7,24387,3780,292,152,151,50.893589559515135
2020-05-31,geo_8,18185,2642,223,152,151,40.35432833866409
2020-05-31,geo_9,23097,3240,271,152,151,38.472957796633736
2020-06-01,geo_0,21135,2799,343,153,152,32.553580383606246
2020-06-01,geo_1,17940,2341,314,153,152,35.65469582613709
2020-06-01,geo_2,21890,3427,376,153,152,50.97711240185953
2020-06-01,geo_3,26959,3696,410,153,152,34.33851728820558
2020-06-01,geo_4,17348,2406,263,153,152,37.422951954946406
2020-06-01,geo_5,17803,2569,265,153,152,42.50199248766826
2020-06-01,geo_6,27067,4006,482,153,152,45.531613848831185
2020-06-01,geo_7,22474,3585,447,153,152,50.65327334342063
2020-06-01,geo_8,16608,2397,256,153,152,40.041225113604334
2020-06-01,geo_9,21250,2936,350,153,152,38.107226918737176
2020-06-02,geo_0,22148,2763,318,154,153,32.18498189209386
2020-06-02,geo_1,18558,2470,272,154,153,35.28435960919593
2020-06-02,geo_2,22886,3538,367,154,153,51.09888041497452
2020-06-02,geo_3,26823,3583,366,154,153,34.32547712886089
2020-06-02,geo_4,17739,2403,264,154,153,37.320406267577134
2020-06-02,geo_5,18180,2634,324,154,153,40.67299626231626
2020-06-02,geo_6,27594,4195,482,154,153,45.36380045410889
2020-06-02,geo_7,23162,3639,369,154,153,49.510311498399005
2020-06-02,geo_8,17175,2472,287,154,153,40.05311704399287
2020-06-02,geo_9,22506,3155,334,154,153,38.53004131632
2020-06-03,geo_0,23157,2984,373,155,154,31.400338926020268
2020-06-03,geo_1,20058,2753,348,155,154,34.833980974446305
2020-06-03,geo_2,24523,3896,471,155,154,50.47719336806498
2020-06-03,geo_3,28798,3902,508,155,154,34.61835277022131
2020-06-03,geo_4,20282,2857,392,155,154,37.0487381441473
2020-06-03,geo_5,20228,2948,355,155,154,41.21797883413096
2020-06-03,geo_6,29003,4398,543,155,154,45.24565475292385
2020-06-03,geo_7,24595,3740,485,155,154,49.30914156962967
2020-06-03,geo_8,19010,2799,386,155,154,39.76878858863574
2020-06-03,geo_9,23883,3308,442,155,154,38.617366517103946
2020-06-04,geo_0,25678,3236,452,156,155,30.20291773043319
2020-06-04,geo_1,22293,3016,367,156,155,34.55015464576256
2020-06-04,geo_2,26397,4057,547,156,155,50.11309560631902
2020-06-04,geo_3,30375,4027,550,156,155,34.649094474421986
2020-06-04,geo_4,22035,3088,395,156,155,36.62870196091252
2020-06-04,geo_5,21628,3098,410,156,155,40.37242618319949
2020-06-04,geo_6,31058,4642,648,156,155,44.91717581932008
2020-06-04,geo_7,26662,4145,560,156,155,48.43825247505962
2020-06-04,geo_8,20701,2926,376,156,155,38.48073878234587
2020-06-04,geo_9,25980,3627,464,156,155,38.65219898729143
2020-06-05,geo_0,25401,3228,262,157,156,30.15700078311221
2020-06-05,geo_1,22082,2886,235,157,156,34.45037565662914
2020-06-05,geo_2,26061,4182,350,157,156,50.42860526098049
2020-06-05,geo_3,30803,4201,317,157,156,33.97767031548395
2020-06-05,geo_4,22072,3006,226,157,156,35.58013989694221
2020-06-05,geo_5,22267,3184,269,157,156,40.00440624753877
2020-06-05,geo_6,30610,4606,371,157,156,44.404326993519284
2020-06-05,geo_7,26840,4046,357,157,156,47.680747526617
2020-06-05,geo_8,20958,2860,245,157,156,38.10859192243216
2020-06-05,geo_9,25743,3631,303,157,156,38.01079485626155
2020-06-06,geo_0,24718,3009,257,158,157,28.896872151714945
2020-06-06,geo_1,20599,2716,245,158,157,33.88982686519023
2020-06-06,geo_2,25211,3966,339,158,157,49.5177747751958
2020-06-06,geo_3,29347,3949,346,158,157,33.74783898853757
2020-06-06,geo_4,20350,2659,227,158,157,34.91248790045998
2020-06-06,geo_5,20860,2972,261,158,157,40.220587311486945
2020-06-06,geo_6,29801,4506,382,158,157,44.86041041042659
2020-06-06,geo_7,26091,4019,347,158,157,47.67738476310711
2020-06-06,geo_8,18895,2538,257,158,157,36.99424250605184
2020-06-06,geo_9,24078,3273,304,158,157,38.421109979315055
2020-06-07,geo_0,22146,2753,242,159,158,29.336125678232236
2020-06-07,geo_1,18505,2510,237,159,158,33.5528219865827
2020-06-07,geo_2,22270,3470,305,159,158,49.83010445238001
2020-06-07,geo_3,26808,3430,295,159,158,33.11979849279304
2020-06-07,geo_4,17877,2398,214,159,158,33.633296799451585
2020-06-07,geo_5,18528,2564,224,159,158,39.49437690177586
2020-06-07,geo_6,26858,3953,351,159,158,45.372659983104235
2020-06-07,geo_7,23091,3591,313,159,158,46.58229307395231
2020-06-07,geo_8,16567,2259,191,159,158,36.64874842702352
2020-06-07,geo_9,22076,3140,301,159,158,38.089415368828476
2020-06-08,geo_0,20052,2464,218,160,159,28.724754689158807
2020-06-08,geo_1,17427,2294,225,160,159,32.97842361637017
2020-06-08,geo_2,20728,3232,345,160,159,49.510808964020754
2020-06-08,geo_3,25873,3407,324,160,159,32.48017247139086
2020-06-08,geo_4,16248,2160,206,160,159,32.569967959404515
2020-06-08,geo_5,16692,2395,221,160,159,39.24959322394472
2020-06-08,geo_6,26290,3943,366,160,159,45.55059692618684
2020-06-08,geo_7,21640,3184,328,160,159,46.661233420900174
2020-06-08,geo_8,15487,2150,226,160,159,35.8924091621446
2020-06-08,geo_9,20632,2807,254,160,159,37.10875480707949
2020-06-09,geo_0,20615,2558,277,161,160,28.221709067415027
2020-06-09,geo_1,17548,2290,253,161,160,33.40365239463811
2020-06-09,geo_2,21713,3403,371,161,160,49.47211096668332
2020-06-09,geo_3,26011,3474,371,161,160,32.467479550187974
2020-06-09,geo_4,17222,2347,261,161,160,32.65657321626907
2020-06-09,geo_5,17242,2459,272,161,160,39.10165322734712
2020-06-09,geo_6,26077,4003,457,161,160,45.24602099747557
2020-06-09,geo_7,21525,3239,370,161,160,46.6304566941931
2020-06-09,geo_8,15828,2153,238,161,160,35.26184510948266
2020-06-09,geo_9,21179,2910,327,161,160,36.04040610127836
2020-06-10,geo_0,22180,2749,327,162,161,28.21640302411103
2020-06-10,geo_1,19265,2621,284,162,161,33.65803868739919
2020-06-10,geo_2,22941,3575,405,162,161,48.5456362872907
2020-06-10,geo_3,27655,3593,394,162,161,32.50785182402976
2020-06-10,geo_4,18243,2495,269,162,161,33.13282264447937
2020-06-10,geo_5,18532,2507,284,162,161,38.73639663820216
2020-06-10,geo_6,28041,4301,503,162,161,44.46622317167194
2020-06-10,geo_7,23533,3480,450,162,161,46.32416715969373
2020-06-10,geo_8,17900,2382,267,162,161,34.62330057194271
2020-06-10,geo_9,22814,3088,353,162,161,35.365068332335234
2020-06-11,geo_0,24518,2965,303,163,162,28.060558137855658
2020-06-11,geo_1,20884,2638,292,163,162,32.48609443177232
2020-06-11,geo_2,24653,3710,415,163,162,47.45067219713743
2020-06-11,geo_3,29007,3802,391,163,162,32.1412182836197
2020-06-11,geo_4,21187,2717,237,163,162,32.75194355264814
2020-06-11,geo_5,21135,2964,278,163,162,38.53844904364652
2020-06-11,geo_6,29666,4538,462,163,162,45.027345421253024
2020-06-11,geo_7,25958,3902,376,163,162,46.00297762844457
2020-06-11,geo_8,19252,2664,253,163,162,34.55353084203464
2020-06-11,geo_9,24197,3268,308,163,162,34.50469415846778
2020-06-12,geo_0,24034,2888,268,164,163,28.066683300434264
2020-06-12,geo_1,21496,2799,257,164,163,31.84744695474051
2020-06-12,geo_2,24681,3747,372,164,163,47.10796806626084
2020-06-12,geo_3,29973,3765,361,164,163,31.705052465153013
2020-06-12,geo_4,20988,2743,265,164,163,32.893338470562206
2020-06-12,geo_5,20727,2820,255,164,163,37.50836850533428
2020-06-12,geo_6,29148,4397,430,164,163,43.50377006407914
2020-06-12,geo_7,25757,3773,356,164,163,45.51739332431137
2020-06-12,geo_8,19449,2662,268,164,163,34.41358590396049
2020-06-12,geo_9,24548,3149,316,164,163,34.20281191168223
2020-06-13,geo_0,22639,2734,117,165,164,28.299765696451228
2020-06-13,geo_1,20102,2526,125,165,164,31.685537956539992
2020-06-13,geo_2,23800,3526,164,165,164,46.442445479236554
2020-06-13,geo_3,28117,3514,155,165,164,30.155371432452707
2020-06-13,geo_4,19252,2502,111,165,164,32.394451792597884
2020-06-13,geo_5,19378,2731,122,165,164,37.64211738317106
2020-06-13,geo_6,28486,4137,217,165,164,42.92055774429578
2020-06-13,geo_7,24020,3565,162,165,164,45.14749541542412
2020-06-13,geo_8,18744,2430,122,165,164,34.24492918069125
2020-06-13,geo_9,23200,3065,137,165,164,33.311970362805816
2020-06-14,geo_0,20823,2610,184,166,165,28.223423391058446
2020-06-14,geo_1,17812,2293,178,166,165,32.11859425714578
2020-06-14,geo_2,20945,3097,204,166,165,45.967492386603595
2020-06-14,geo_3,25864,3254,226,166,165,29.19887676834677
2020-06-14,geo_4,16400,2116,119,166,165,31.976016164302305
2020-06-14,geo_5,17452,2317,164,166,165,36.144790150851414
2020-06-14,geo_6,25853,3772,260,166,165,42.69682664511599
2020-06-14,geo_7,22233,3290,210,166,165,44.98462063934521
2020-06-14,geo_8,16114,2078,160,166,165,34.69851745115035
2020-06-14,geo_9,20763,2764,179,166,165,32.82683480819907
2020-06-15,geo_0,19321,2310,198,167,166,28.035005410180545
2020-06-15,geo_1,15631,1943,166,167,166,31.29777496726301
2020-06-15,geo_2,19239,2885,228,167,166,45.396024911661975
2020-06-15,geo_3,23797,2883,234,167,166,28.03957271128115
2020-06-15,geo_4,14899,1942,134,167,166,31.488820071072293
2020-06-15,geo_5,15499,2054,144,167,166,35.60233422750704
2020-06-15,geo_6,24330,3567,276,167,166,42.449492242633546
2020-06-15,geo_7,21071,3135,237,167,166,44.27909709585688
2020-06-15,geo_8,14102,1959,158,167,166,34.35130504993414
2020-06-15,geo_9,19832,2536,219,167,166,32.26730407040028
2020-06-16,geo_0,18937,2289,186,168,167,27.47213919740623
2020-06-16,geo_1,16251,2043,194,168,167,30.94335322704734
2020-06-16,geo_2,20714,3129,300,168,167,45.01856986716688
2020-06-16,geo_3,24522,2933,258,168,167,28.018946556640557
2020-06-16,geo_4,15760,2002,192,168,167,31.0342738505232
2020-06-16,geo_5,15971,2098,182,168,167,35.033166784738434
2020-06-16,geo_6,24401,3551,327,168,167,41.95764986915614
2020-06-16,geo_7,20505,3021,288,168,167,43.52357198614442
2020-06-16,geo_8,14261,1846,166,168,167,33.77805140255207
2020-06-16,geo_9,19014,2395,248,168,167,32.885584804967486
2020-06-17,geo_0,20727,2483,291,169,168,26.614476125737855
2020-06-17,geo_1,17321,2153,281,169,168,30.405241614217914
2020-06-17,geo_2,21229,3035,327,169,168,44.42289549063229
2020-06-17,geo_3,26079,3156,379,169,168,27.489897002446277
2020-06-17,geo_4,17878,2236,252,169,168,30.47025295666956
2020-06-17,geo_5,17380,2337,251,169,168,34.77438553052587
2020-06-17,geo_6,27036,3828,508,169,168,40.69687070485162
2020-06-17,geo_7,22246,3351,381,169,168,43.639746093309384
2020-06-17,geo_8,15811,2046,231,169,168,33.69687798255584
2020-06-17,geo_9,21287,2860,339,169,168,31.862641288012647
2020-06-18,geo_0,22625,2597,220,170,169,25.074659260654226
2020-06-18,geo_1,19146,2331,183,170,169,29.51399258887565
2020-06-18,geo_2,23629,3558,323,170,169,43.89567170288453
2020-06-18,geo_3,27925,3422,295,170,169,28.370583871410634
2020-06-18,geo_4,19227,2469,200,170,169,30.33955445952178
2020-06-18,geo_5,19463,2643,202,170,169,33.46826366024708
2020-06-18,geo_6,28252,3973,341,170,169,39.942353761156966
2020-06-18,geo_7,23652,3388,274,170,169,43.20676298853434
2020-06-18,geo_8,18241,2454,238,170,169,33.422338426897596
2020-06-18,geo_9,22960,2947,265,170,169,30.799802783238665
2020-06-19,geo_0,22739,2535,238,171,170,24.59818772227183
2020-06-19,geo_1,20663,2538,244,171,170,28.748785280361176
2020-06-19,geo_2,23270,3388,308,171,170,42.93419808121756
2020-06-19,geo_3,27977,3379,355,171,170,28.087186267990617
2020-06-19,geo_4,19692,2453,232,171,170,30.320494801201363
2020-06-19,geo_5,19235,2577,242,171,170,33.48278598703019
2020-06-19,geo_6,28039,4028,431,171,170,39.81611929931149
2020-06-19,geo_7,23928,3454,328,171,170,42.54799311419805
2020-06-19,geo_8,17826,2271,203,171,170,33.374569338517006
2020-06-19,geo_9,22784,2916,288,171,170,30.545166036026103
2020-06-20,geo_0,21602,2422,198,172,171,24.252743853718382
2020-06-20,geo_1,18101,2190,183,172,171,28.03313435800248
2020-06-20,geo_2,22225,3143,224,172,171,42.27272209654326
2020-06-20,geo_3,27132,3270,261,172,171,27.70746045324829
2020-06-20,geo_4,18143,2261,184,172,171,31.131020442450446
2020-06-20,geo_5,18247,2448,194,172,171,33.223995567615944
2020-06-20,geo_6,26793,3794,278,172,171,39.093621602475345
2020-06-20,geo_7,22860,3293,255,172,171,41.71826557728291
2020-06-20,geo_8,16573,2191,171,172,171,32.72023673875441
2020-06-20,geo_9,21509,2731,215,172,171,31.22120883118043
2020-06-21,geo_0,18814,2031,171,173,172,23.63752537260001
2020-06-21,geo_1,16297,1972,153,173,172,28.073610014580908
2020-06-21,geo_2,19878,2944,226,173,172,41.66853990710516
2020-06-21,geo_3,23697,2840,224,173,172,27.418175336064127
2020-06-21,geo_4,15468,1922,145,173,172,31.114329262081345
2020-06-21,geo_5,15521,2069,165,173,172,32.52548025760372
2020-06-21,geo_6,24690,3494,304,173,172,38.35295242175383
2020-06-21,geo_7,20652,2990,203,173,172,42.13098365399699
2020-06-21,geo_8,14669,1891,146,173,172,32.80093907676504
2020-06-21,geo_9,18882,2461,208,173,172,31.200764257689265
2020-06-22,geo_0,17463,1961,126,174,173,23.61266403293324
2020-06-22,geo_1,14223,1723,114,174,173,27.887547235005616
2020-06-22,geo_2,17573,2622,197,174,173,42.25829602324995
2020-06-22,geo_3,22347,2703,199,174,173,27.01731275845614
2020-06-22,geo_4,14123,1805,125,174,173,30.9875084860453
2020-06-22,geo_5,13679,1632,124,174,173,31.384571765462233
2020-06-22,geo_6,23066,3220,215,174,173,37.51741773221791
2020-06-22,geo_7,18716,2681,195,174,173,41.1109401686625
2020-06-22,geo_8,12289,1624,119,174,173,33.02349540523795
2020-06-22,geo_9,17265,2155,185,174,173,29.50580278664636
2020-06-23,geo_0,18347,2078,223,175,174,22.990368961633603
2020-06-23,geo_1,14787,1799,173,175,174,25.972219550202297
2020-06-23,geo_2,18944,2762,279,175,174,41.4208757217704
2020-06-23,geo_3,22909,2684,257,175,174,26.346353741180145
2020-06-23,geo_4,13656,1746,176,175,174,31.26187072835254
2020-06-23,geo_5,14347,1871,166,175,174,31.164812361844838
2020-06-23,geo_6,23235,3207,310,175,174,36.67512331117171
2020-06-23,geo_7,19641,2872,304,175,174,41.22164031115499
2020-06-23,geo_8,12520,1645,163,175,174,32.61532088558757
2020-06-23,geo_9,18100,2197,217,175,174,29.103253036400332
2020-06-24,geo_0,19149,2071,254,176,175,21.96552381168366
2020-06-24,geo_1,16070,1807,212,176,175,25.056383970746456
2020-06-24,geo_2,20547,3006,377,176,175,40.58417780212611
2020-06-24,geo_3,24934,2896,360,176,175,25.94170605712571
2020-06-24,geo_4,15819,1928,234,176,175,30.88038820469368
2020-06-24,geo_5,15890,1982,237,176,175,31.516433237433166
2020-06-24,geo_6,24763,3457,394,176,175,36.43953211226415
2020-06-24,geo_7,21301,3097,357,176,175,39.443199987834184
2020-06-24,geo_8,15013,1874,225,176,175,32.327204678485856
2020-06-24,geo_9,20572,2516,297,176,175,27.954541256083957
2020-06-25,geo_0,21800,2255,198,177,176,21.056933083954732
2020-06-25,geo_1,18082,1958,200,177,176,24.227387909175476
2020-06-25,geo_2,22438,3262,294,177,176,39.82626033472354
2020-06-25,geo_3,26466,2923,261,177,176,24.824135550118406
2020-06-25,geo_4,17333,2271,219,177,176,30.55962321209886
2020-06-25,geo_5,18017,2282,201,177,176,30.38852603120065
2020-06-25,geo_6,26238,3574,348,177,176,36.187628452653975
2020-06-25,geo_7,23037,3285,305,177,176,40.134926498884205
2020-06-25,geo_8,16650,2179,196,177,176,31.241012231159075
2020-06-25,geo_9,21654,2579,245,177,176,27.386485671232254
2020-06-26,geo_0,21819,2110,141,178,177,19.36777870751455
2020-06-26,geo_1,19078,2074,153,178,177,23.652200029936466
2020-06-26,geo_2,22841,3233,233,178,177,39.71954742517374
2020-06-26,geo_3,26912,3010,231,178,177,24.75262014548865
2020-06-26,geo_4,17704,2217,149,178,177,30.173991909586682
2020-06-26,geo_5,18028,2270,147,178,177,30.408844506263122
2020-06-26,geo_6,26489,3776,281,178,177,37.02857801445648
2020-06-26,geo_7,23407,3344,263,178,177,40.56249445040653
2020-06-26,geo_8,16608,2112,136,178,177,30.556435922920016
2020-06-26,geo_9,22058,2519,174,178,177,26.233311980772427
2020-06-27,geo_0,19487,1862,131,179,178,18.735734028101632
2020-06-27,geo_1,16414,1812,116,179,178,22.75245490685498
2020-06-27,geo_2,20849,2985,186,179,178,39.51560410558736
2020-06-27,geo_3,24760,2718,168,179,178,23.728629159082843
2020-06-27,geo_4,16169,2028,125,179,178,29.71173548787978
2020-06-27,geo_5,15978,1943,147,179,178,30.402006258205233
2020-06-27,geo_6,25766,3519,209,179,178,36.54459229924753
2020-06-27,geo_7,21714,3131,225,179,178,39.659205687268155
2020-06-27,geo_8,15031,1898,127,179,178,30.71899867138929
2020-06-27,geo_9,20191,2284,144,179,178,24.864655827536172
2020-06-28,geo_0,17626,1747,88,180,179,18.14160286063657
2020-06-28,geo_1,14804,1636,98,180,179,22.304114491421373
2020-06-28,geo_2,18480,2608,173,180,179,39.09267476210081
2020-06-28,geo_3,22272,2392,125,180,179,23.38420525570642
2020-06-28,geo_4,13562,1579,95,180,179,29.58985473332807
2020-06-28,geo_5,13779,1646,95,180,179,29.957201804105683
2020-06-28,geo_6,23336,3162,197,180,179,35.9256469465913
2020-06-28,geo_7,19059,2724,171,180,179,39.0240110664174
2020-06-28,geo_8,12603,1589,96,180,179,29.987143981887353
2020-06-28,geo_9,17508,1937,131,180,179,24.82799656050854
2020-06-29,geo_0,15740,1439,84,181,180,17.387120112127786
2020-06-29,geo_1,13506,1480,87,181,180,22.299011006832966
2020-06-29,geo_2,16688,2343,153,181,180,38.67030427327691
2020-06-29,geo_3,21569,2355,165,181,180,22.687910891703755
2020-06-29,geo_4,12544,1596,92,181,180,29.470979979348705
2020-06-29,geo_5,12297,1579,105,181,180,29.165396409611738
2020-06-29,geo_6,21210,2891,182,181,180,35.808827167017974
2020-06-29,geo_7,17188,2460,167,181,180,38.69798663939221
2020-06-29,geo_8,11277,1366,84,181,180,29.26190944948611
2020-06-29,geo_9,16727,1862,112,181,180,24.66089771811496
2020-06-30,geo_0,16506,1551,119,182,181,17.228492324297733
2020-06-30,geo_1,13158,1369,94,182,181,22.448582085725526
2020-06-30,geo_2,16551,2330,158,182,181,38.720802543747084
2020-06-30,geo_3,22094,2390,177,182,181,22.49716953565785
2020-06-30,geo_4,12917,1542,106,182,181,28.478407127572808
2020-06-30,geo_5,12440,1608,117,182,181,29.96091245713155
2020-06-30,geo_6,22229,3053,187,182,181,34.67039545590904
2020-06-30,geo_7,17892,2476,164,182,181,38.739524688168764
2020-06-30,geo_8,11741,1464,76,182,181,29.049781798747563
2020-06-30,geo_9,16660,1856,121,182,181,23.641705817015563
2020-07-01,geo_0,18533,1669,157,183,182,16.733996453345558
2020-07-01,geo_1,15014,1623,141,183,182,21.979596843624382
2020-07-01,geo_2,18467,2645,232,183,182,38.9405952763518
2020-07-01,geo_3,23120,2397,242,183,182,21.70370860717086
2020-07-01,geo_4,15137,1799,154,183,182,27.91823757583565
2020-07-01,geo_5,14504,1775,151,183,182,28.363680535631325
2020-07-01,geo_6,23369,3125,257,183,182,35.10072589492842
2020-07-01,geo_7,19358,2728,246,183,182,37.77077313143151
2020-07-01,geo_8,13178,1627,128,183,182,28.785048985748134
2020-07-01,geo_9,18529,2035,178,183,182,23.15845824259891
2020-07-02,geo_0,20429,1850,128,184,183,16.252509607197346
2020-07-02,geo_1,16437,1673,104,184,183,21.954778968075136
2020-07-02,geo_2,20153,2801,185,184,183,39.34308670698336
2020-07-02,geo_3,24572,2530,193,184,183,21.392507548394605
2020-07-02,geo_4,16448,1940,108,184,183,27.816439601366568
2020-07-02,geo_5,16391,2043,138,184,183,28.09878925022292
2020-07-02,geo_6,25389,3375,212,184,183,35.1722981539153
2020-07-02,geo_7,21683,2975,192,184,183,37.1056561630894
2020-07-02,geo_8,15392,1931,134,184,183,28.894416411986704
2020-07-02,geo_9,20419,2132,121,184,183,23.28102348998351
2020-07-03,geo_0,20274,1783,105,185,184,16.361432710025877
2020-07-03,geo_1,16654,1636,101,185,184,21.195096235428075
2020-07-03,geo_2,21060,2888,168,185,184,38.82591926456422
2020-07-03,geo_3,25337,2546,173,185,184,21.07543556443795
2020-07-03,geo_4,16663,1986,122,185,184,26.70182153042709
2020-07-03,geo_5,16768,2037,140,185,184,28.46705223527634
2020-07-03,geo_6,25782,3479,201,185,184,34.7291089296218
2020-07-03,geo_7,21567,2987,189,185,184,36.81410267166455
